date,spot,rate_diff,stress,ca_diff,tb_diff,prod_diff,fair_value,z_score,lambda,fit,model_status
2026-08-21,10.8469,-0.9327,0.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
2026-08-22,10.849,-0.9327,1.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
2026-08-24,10.857,-1.17,0.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
2026-08-25,10.8735,-0.9223,0.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
2026-08-27,10.8932,-1.18,0.0,-18.5662,-4.3466,0.0732,11.062752,-2.3121,0,Solid,computed
2026-08-28,10.8518,-1.18,0.0,-18.5662,-4.3466,0.0732,11.047324,-2.552,0,Solid,computed
2026-09-01,10.8469,-1.18,0.0,-18.5662,-4.3466,0.0732,11.0234,-2.1023,10,Regularized,computed
2026-09-02,10.7951,-1.15,0.0,-18.2682,-4.3466,0.0732,11.016331,-2.5524,10,Regularized,computed
2026-09-03,10.7942,-1.13,0.0,-18.2682,-4.3466,0.0732,10.969272,-1.9794,0.001,Regularized,computed
2026-09-04,10.8059,-1.12,0.0,-19.1573,-4.3466,0.0732,10.895883,-0.987,0.001,Regularized,computed
